ds,yhat,yhat_lower,yhat_upper
2016-02-25,-345.39288220182226,-2741.330236604211,2144.4999546808585
2016-02-26,259.4645237771368,-2301.5589955524197,2634.192608499179
2016-02-27,993.5302636477879,-1754.6800336849642,3626.4701974214895
2016-02-28,865.4335025750778,-1690.8825310380378,3559.801765931056
2016-02-29,859.3451848892358,-1839.7052690923877,3223.8855168011387
2016-03-01,1172.981167116053,-1509.5877255850155,3640.91917325775
2016-03-02,717.2029396277529,-1794.1660469841636,3282.861079444176
2016-03-03,136.1671723822445,-2448.9502625100504,2720.3781998932636
2016-03-04,770.3970051087342,-1635.2177780475513,3300.041329396939
2016-03-05,1526.5442680196645,-970.7231007087515,4188.997368650248
2016-03-06,1412.1449304644098,-1208.203166292588,3899.1339294442146
2016-03-07,1411.8567671818857,-981.8574633032854,3929.624306163822
2016-03-08,1723.4810173001142,-737.3391328358457,4452.554619989951
2016-03-09,1257.2031821662292,-1282.3114900471576,3921.1457980775435
2016-03-10,657.9059862480583,-2065.5214205406483,3270.266205837484
2016-03-11,1267.487582651997,-1428.500115616266,3667.9783697363646
2016-03-12,1992.3657153471836,-641.5682427579264,4605.25658967094
2016-03-13,1840.0382595056833,-822.4946290185965,4405.217969583941
2016-03-14,1796.6498472697203,-857.4938307158321,4591.336294394333
2016-03-15,2061.0107975277365,-621.895738050826,4804.068739276259
2016-03-16,1543.4581956848633,-1100.1629902288937,3914.875290349311
2016-03-17,890.3151099264148,-1677.0550801046288,3473.763702838402
2016-03-18,1445.4415677421878,-1223.6222287258156,4016.8065075600284
2016-03-19,2115.4698304032922,-443.38387060740655,4792.188494397513
2016-03-20,1908.1627220078542,-666.1187842977845,4390.062178462602
2016-03-21,1811.3055568410396,-728.7785495307882,4423.017369324328
2016-03-22,2024.7223515308317,-642.033858352311,4644.414854641897
2016-03-23,1458.760798637971,-991.5822992651896,4026.2551840973033
2016-03-24,760.9047907861851,-1812.9565998742246,3533.317326051344
2016-03-25,1276.5684166067253,-1313.0610230270756,3850.032349340592
2016-03-26,1912.0754697363327,-658.2107619690379,4506.487835486027
2016-03-27,1674.831172793052,-871.4810558574027,4230.80900629834
2016-03-28,1553.5570502165792,-867.480578577416,4313.022986566795
2016-03-29,1748.3236138921384,-869.8261574121178,4372.893332049169
2016-03-30,1168.6794482289768,-1199.9298093471195,3905.811717267916
2016-03-31,462.43774937949735,-2024.1356008097137,2929.0249754759543
2016-04-01,975.7339986961443,-1677.4957923749707,3634.0587264281903
2016-04-02,1613.7697887732822,-1054.6405788754607,4197.929726477904
2016-04-03,1382.816949157153,-1172.209676403577,4016.040429129235
2016-04-04,1271.8128342207592,-1402.6217453040026,4072.426474273903
2016-04-05,1480.4250035985724,-960.676936117116,4048.7065062423617
2016-04-06,916.837641121039,-1636.4291992433682,3580.302291851328
2016-04-07,228.7227503756129,-2370.0477131440357,2764.96814242476
2016-04-08,762.569358360011,-1706.3460124696514,3366.920079670788
2016-04-09,1422.1965940786215,-1122.8040971541218,4063.132820609065
2016-04-10,1212.5921864184327,-1244.2255545326016,3662.4566950837693
2016-04-11,1122.8672048481917,-1350.2700823140262,3671.1303143617965
2016-04-12,1352.3489501093593,-1188.8572590105136,3824.4653857409803
2016-04-13,808.0182836095797,-1718.0039515687374,3615.9722465365676
2016-04-14,137.65680300924336,-2594.552021375808,2537.989499730605
2016-04-15,688.4373626871977,-1885.5480925664203,3212.574234179711
2016-04-16,1363.1923929763525,-1211.1866047154324,3819.130960773082
2016-04-17,1166.0694883302906,-1375.3693219471145,3630.0903224164736
2016-04-18,1086.8405373476976,-1567.0317612719716,3658.7957580827124
2016-04-19,1325.0008794977982,-1343.7087318284632,3636.320796679914
2016-04-20,786.8348401723149,-1802.4407853004222,3411.159236273752
2016-04-21,120.74121481161141,-2427.237155517459,2659.941025090474
2016-04-22,675.068936782501,-1860.8867419118042,3339.013339060413
2016-04-23,1352.1029231131997,-1134.8147823520985,4151.576751298187
2016-04-24,1155.547519600988,-1317.7864501430506,3848.748572726713
2016-04-25,1076.183541302255,-1483.3229481161138,3683.5693542340473
2016-04-26,1313.9534913592406,-1402.5228124379692,4073.014294230708
2016-04-27,774.6536718939504,-1677.5577480372388,3280.37474193403
2016-04-28,107.43822307063671,-2697.2517045253453,2761.1234481762576
2016-04-29,661.893104540233,-1861.8617395065075,3107.3090534109783
2016-04-30,1339.745175243938,-1147.4240700989897,4134.282107280937
2016-05-01,1144.1755583470367,-1313.7326920149908,3776.738393416865
2016-05-02,1066.8299656542667,-1406.8308554100386,3676.281905831928
2016-05-03,1307.8971143000838,-1353.0154562205712,3943.558069634225
2016-05-04,772.4360505018417,-1737.5472559287493,3301.6872906303265
2016-05-05,110.06858361657261,-2524.993959283271,2810.9384574856276
2016-05-06,671.3022981606745,-1724.1339278365347,3221.5386113797927
2016-05-07,1356.9741178552263,-1252.4142854813695,3875.640637904925
2016-05-08,1169.4050225498502,-1363.4526223527614,3845.926162344841
2016-05-09,1100.7749225684938,-1486.1054009251395,3614.2554510906184
2016-05-10,1351.2050380699907,-1215.6339408637996,3876.5733054712746
2016-05-11,824.7303869122408,-1736.5546131826684,3207.196481204858
2016-05-12,171.18947031914922,-2308.9382902931716,2805.1651799829892
2016-05-13,741.803835382526,-1862.8341382436065,3334.430212441235
2016-05-14,1436.3621097250364,-935.8578201836007,3967.8746776390635
2016-05-15,1256.2203765454922,-1525.3100795642797,3882.6277156523006
2016-05-16,1194.0441316739496,-1243.2719352081217,3701.4540985582266
2016-05-17,1449.8953469278313,-1120.4551078795103,4016.820318550471
2016-05-18,926.8490492007985,-1704.8310974107674,3546.1100397415244
2016-05-19,275.0774613973623,-2185.7315319649456,2864.7461899578743
2016-05-20,846.6817169189708,-1809.1900503803602,3363.6445719287035
2016-05-21,1540.610531340792,-1074.3165280463732,4038.911685386941
2016-05-22,1357.4991740736502,-1301.5895229225512,4153.507114670393
2016-05-23,1290.7704588647118,-1238.4752641729124,3774.1424118384616
2016-05-24,1540.7177195812526,-1117.6398058234545,4134.431073630476
2016-05-25,1009.7562688907353,-1550.3709333175914,3780.8357811526666
2016-05-26,348.69263308796803,-2102.598159431556,2860.269151200724
2016-05-27,910.7991968381245,-1619.2094322609594,3488.686961789969
2016-05-28,1594.4587097643994,-1022.1246376658738,4016.9770252507324
2016-05-29,1399.8337343158523,-1170.9066807894142,4111.044315441522
2016-05-30,1321.3194676432263,-1376.4260873166918,3912.531474695295
2016-05-31,1559.629994671817,-1138.89637826929,4101.668754540075
2016-06-01,1016.6301419113263,-1699.8096182521956,3736.4102181158855
2016-06-02,343.84213703219774,-2162.3446724566293,2951.824788806501
2016-06-03,895.7885374964171,-1641.81016815953,3494.459590760468
2016-06-04,1570.2563532619604,-829.3413615109399,4231.959862039245
2016-06-05,1366.8245871026136,-1203.4858057086506,3897.469926517124
2016-06-06,1280.7901005532744,-1379.354097733662,4002.641482692991
2016-06-07,1513.1278605710625,-1091.3833304765506,4096.340036474738
2016-06-08,964.934357335383,-1808.6297452178449,3468.636827831053
2016-06-09,288.2732630641411,-2233.294991875938,2809.840490535442
2016-06-10,838.7152881986535,-1655.6107153153798,3644.437316189015
2016-06-11,1513.144780070276,-1036.9545004402273,3995.3356018324425
2016-06-12,1310.281214508049,-1340.9557116500769,3849.632025341638
2016-06-13,1226.0817402172809,-1165.59917762334,3876.6210247015442
2016-06-14,1461.5348178208615,-1266.5154306851905,4100.013868400117
2016-06-15,916.7159358056609,-1837.01104215983,3330.2707996342133
2016-06-16,244.0120061499597,-2374.864132794334,2742.6965223164266
2016-06-17,799.8521523135553,-1868.8166372681842,3582.3909330472898
2016-06-18,1480.0618677808854,-1076.9693807915128,3927.1014706336027
2016-06-19,1282.3824128915815,-1246.3316091414968,3633.9222354368326
2016-06-20,1203.352758270194,-1397.2156896069853,3649.423112120566
2016-06-21,1443.9380399219585,-1088.410138931305,3998.0883903710233
2016-06-22,903.197677621695,-1531.867296747166,3464.614016294533
2016-06-23,233.88731115156494,-2310.5461009205983,2703.106671747494
2016-06-24,793.3780824772945,-1823.3743060176541,3484.7735127645706
2016-06-25,1476.5547720114685,-1031.5437586620624,4148.495003557214
2016-06-26,1280.3285051706248,-1321.8636623787452,3861.6647371677923
2016-06-27,1201.9926470947946,-1242.0160983625344,3871.668705094832
2016-06-28,1442.6799591850813,-1114.0454007528585,4100.876177754252
2016-06-29,900.6365423483599,-1921.329175350479,3454.786159065275
2016-06-30,229.19448889565442,-2061.949900253738,2884.1213991042146
2016-07-01,786.872807176811,-1696.2022419293799,3468.0483319294995
2016-07-02,1467.8128756249523,-1276.7800321590807,4127.215902690172
2016-07-03,1268.2782006898972,-1429.8222484514672,3780.0314805038497
2016-07-04,1186.4786005565734,-1579.040549747446,3693.763734617127
2016-07-05,1423.851170289336,-1147.9181358215292,4021.8327691276595
2016-07-06,877.9360734667765,-1767.0558799833334,3676.46403101568
2016-07-07,202.71696590683422,-2430.4146793991067,2950.0613509653012
2016-07-08,757.9017337679211,-1761.815165356318,3487.1577813394715
2016-07-09,1436.8945970429836,-1155.2315016531124,4078.485011753877
2016-07-10,1235.2834197370773,-1441.730621232874,3723.768367032491
2016-07-11,1152.1338237205396,-1509.6090084733441,3404.9067831594357
2016-07-12,1389.0966789058202,-1259.8712548230972,3900.907662148
2016-07-13,842.8894361846609,-1751.7220240791291,3297.01797247307
2016-07-14,168.00886320114435,-2355.0239822698027,2840.8402975721365
2016-07-15,725.1968280564834,-1881.2422735708178,3288.785568683018
2016-07-16,1407.0112852552156,-1292.4394986269872,4130.549292198472
2016-07-17,1208.121770002713,-1585.6349647237812,3833.184907322007
2016-07-18,1128.2954020298882,-1540.4451654809245,3729.722593115686
2016-07-19,1369.282576376413,-1139.4583139115384,3981.14448112618
2016-07-20,826.6476142715226,-1732.8989378900906,3253.3716844701007
2016-07-21,155.33520936827284,-2229.747024828008,2768.5654861675525
2016-07-22,717.3831744434129,-1820.4347676230955,3215.5536351757946
2016-07-23,1404.1052771392688,-1308.3814433164146,3959.6728901210117
2016-07-24,1209.0023630169173,-1263.7325949121887,3548.781602683608
2016-07-25,1132.795009422912,-1220.127160217767,3750.612861016203
2016-07-26,1377.361667428113,-1276.3507368222593,3800.7224988599855
2016-07-27,837.0378722261852,-1778.4879614989804,3294.5795595264935
2016-07-28,167.42008672592456,-2551.276655832137,2716.792854518662
2016-07-29,731.9699223424819,-1789.819532795673,3166.0869930527233
2016-07-30,1420.8475729462366,-1259.4089770429275,4010.2014277456565
2016-07-31,1226.537852471271,-1297.1657270690448,3755.0822933449954
2016-08-01,1150.890379239164,-1408.9184548942173,3726.0786168373224
2016-08-02,1396.097656238506,-1291.1536971452222,4078.9357962968047
2016-08-03,855.4566354260668,-1814.1391854396502,3368.3942659123536
2016-08-04,185.4035038680996,-2393.9033240689996,2922.717266047023
2016-08-05,751.0028727468115,-1896.44532867491,3284.596921821496
2016-08-06,1441.4254529039706,-1295.2781395285378,4022.3322799343177
2016-08-07,1248.28299581693,-1221.893904170633,3689.7830067502887
2016-08-08,1174.6705289695851,-1457.463328726073,3644.8955839549476
2016-08-09,1423.1795976452593,-1243.5124959495001,3994.1454551450183
2016-08-10,886.118259113301,-1635.3597726761748,3574.564101456795
2016-08-11,220.77386533306873,-2403.8033944871117,2562.6178219282415
2016-08-12,793.785348774636,-1948.2970911914692,3186.7281004115766
2016-08-13,1493.2644078541643,-1003.812687312853,4212.894321124296
2016-08-14,1309.8397910811161,-1276.2237458870172,3997.5773906947306
2016-08-15,1247.7031926424136,-1142.2758119452346,3962.862200780521
2016-08-16,1509.6603980670636,-1080.865519294809,4245.460060022159
2016-08-17,986.8135152130318,-1716.7958491496445,3547.0755452131134
2016-08-18,337.05652576798786,-2181.838711093376,2932.3651298544537
2016-08-19,928.3362789376406,-1475.2359604817684,3420.3513158225796
2016-08-20,1647.4234864468913,-831.2577847861694,4337.251488305513
2016-08-21,1483.6731691179994,-1006.5774675205834,4057.5747235337835
2016-08-22,1442.081368273548,-1120.3501558790917,4111.725765200774
2016-08-23,1725.3814955526555,-927.4617098217996,4105.790498983454
2016-08-24,1223.1960508415118,-1611.40854602568,3769.616523482943
2016-08-25,593.7719504287697,-1955.0409259083483,2854.380466605917
2016-08-26,1206.1368099664728,-1205.4388435450412,3574.482218577843
2016-08-27,1945.5257331477408,-568.4560911081395,4528.979152873265
2016-08-28,1799.8631544683742,-660.0443664493396,4430.370418426046
2016-08-29,1774.834718880518,-899.7603818650618,4311.076372718742
2016-08-30,2073.0322012866086,-395.824127949455,4561.774037973942
2016-08-31,1582.5770123886916,-1079.5904756021682,4246.5066166761
2016-09-01,962.3469720220564,-1722.273388770152,3423.9023026118653
2016-09-02,1582.5990413587335,-741.8489085099086,4285.515191135556
2016-09-03,2327.253867415985,-259.2539148634768,4849.97714609383
2016-09-04,2182.017423414414,-529.1345022441279,4882.416360807962
2016-09-05,2154.093551577016,-351.72295243260345,4821.840860521009
2016-09-06,2446.5919353209356,-177.33064110042784,5323.626699966625
2016-09-07,1944.6411097351486,-726.3746731930747,4353.906947311113
2016-09-08,1308.3161679573348,-1219.753127800782,3907.2741861881764
2016-09-09,1912.401412056323,-670.9168778622787,4434.889343421282
2016-09-10,2637.7213098155325,108.97305321076523,5345.8523884781125
2016-09-11,2467.2346952275075,-86.50205851098946,4968.7865439703355
2016-09-12,2411.2443291988043,19.31506615882177,5135.042525833548
2016-09-13,2673.697840111384,196.35528979112087,5427.9059333575415
2016-09-14,2136.8305088881893,-537.9526704394825,4715.705915546345
2016-09-15,1462.9466088218385,-1130.9387911227923,3919.8782552549533
2016-09-16,2031.1340930943031,-558.8555470396445,4575.406712504815
2016-09-17,2719.411971059494,52.2523717347947,5585.783220527095
2016-09-18,2508.253075386315,141.70393071448564,5148.522674610013
2016-09-19,2411.287234941071,-258.6333819791935,5031.278304138731
2016-09-20,2633.4925234994766,-199.64477201191443,5111.1278716907555
2016-09-21,2054.3659115322275,-451.96557220171997,4776.964029237908
2016-09-22,1338.5570693907307,-1151.7470021442755,3840.9082917887313
2016-09-23,1869.5346248905162,-822.9544469350859,4398.878312675589
2016-09-24,2522.5501446184185,-12.709866041936657,4965.349960927968
2016-09-25,2275.5902394572477,-246.42395572698828,4761.813873623869
2016-09-26,2145.5746307230706,-467.264149787378,4878.491031222624
2016-09-27,2338.4394131066006,-205.94479594789888,5003.1830651793125
2016-09-28,1730.8376160944433,-877.6624957106018,4396.468056435057
2016-09-29,989.6277621008037,-1677.449556086349,3530.194109010147
2016-09-30,1502.494149685394,-1107.2852535617712,4003.735649308799
2016-10-01,2141.7299815804427,-402.60750971516444,4654.8003549399555
2016-10-02,1882.6213681682525,-788.1535872666086,4370.037250409463
2016-10-03,1745.1428083399387,-916.7476663068518,4388.237477922197
2016-10-04,1935.9349077330628,-700.7552748610466,4540.513177513794
2016-10-05,1328.5371834271848,-1325.1375648127917,4014.7032205827268
2016-10-06,591.7335915753234,-2099.6064154370397,3131.0420229624146
2016-10-07,1117.128935466592,-1584.3134293154792,3817.380501590534
2016-10-08,1773.7531420460975,-849.203951545994,4461.995197659665
2016-10-09,1533.8790985154794,-962.3897725592457,4207.199058114881
2016-10-10,1420.2174575532383,-992.3985202470756,4052.878969727421
2016-10-11,1639.7907440106203,-963.2563955062535,4215.7740456360325
2016-10-12,1062.7004130707066,-1637.3790921110444,3479.2022524691406
2016-10-13,359.3314893874989,-2102.224430580993,2926.8689439970813
2016-10-14,924.8874260823768,-1456.2501558418232,3412.302985581448
2016-10-15,1624.818086309423,-848.3040668314816,4244.378538128843
2016-10-16,1428.0742367453736,-1198.8525954610027,4000.764126859367
2016-10-17,1359.9446125328532,-1154.0775294697598,4188.076494954619
2016-10-18,1627.4652073113955,-1073.757291525854,4164.634174304197
2016-10-19,1096.7880408010224,-1593.3987979307765,3596.803787844916
2016-10-20,439.68627564491356,-2217.551327523403,2906.0553068967934
2016-10-21,1055.4242382720477,-1477.6601584674295,3713.250526606529
2016-10-22,1805.3755651166175,-910.2776801282723,4395.427089921807
2016-10-23,1654.315702768181,-1051.9398792551033,4132.896476767731
2016-10-24,1630.286204239777,-928.1838066664341,4375.552036074545
2016-10-25,1940.6679969501056,-715.3617934455425,4594.275068784684
2016-10-26,1447.0716693364584,-1292.9798240411255,4061.5853389334216
2016-10-27,823.1399557520746,-1784.6535745538697,3131.8648531067843
2016-10-28,1472.6056175309427,-1082.1491000442813,4076.1041356547908
2016-10-29,2252.394289180705,-398.76348340199377,4871.561300043425
2016-10-30,2123.2590509278516,-234.86892696938753,4742.244694919893
2016-10-31,2116.5571104325345,-317.04309285108246,4876.7233979739
2016-11-01,2440.155298131413,-423.87303472340295,5064.399324372475
2016-11-02,1951.4854314601696,-582.0203026194556,4438.821533113084
2016-11-03,1326.4736734602582,-1343.8933583357277,4014.381228356264
2016-11-04,1973.7816963511148,-521.3243648566078,4575.110630685727
2016-11-05,2746.3883656150438,230.30087770180387,5183.340853177692
2016-11-06,2601.559278026461,150.34070215327793,5128.231144768617
2016-11-07,2574.527554624017,-6.5665075649587425,5216.480989118851
2016-11-08,2874.222237495574,183.60923756408408,5459.078043633497
2016-11-09,2354.4785066562213,-229.76426276279932,4809.947175390604
2016-11-10,1694.082976206608,-1010.4165083969611,4104.7086362025775
2016-11-11,2307.18671258225,-337.60507135342624,4913.5742088931875
2016-11-12,3043.354083928634,617.8390072734347,5656.513770577469
2016-11-13,2856.855614980458,230.34990084801908,5528.207709497902
2016-11-14,2787.241550751245,227.14864240252624,5355.264914195437
2016-11-15,3044.8824146946226,292.66164508374527,5552.1285538541015
2016-11-16,2480.324231431955,11.172094583095634,5041.948981445831
2016-11-17,1775.4410919163463,-726.1369769191803,4575.54059303185
2016-11-18,2350.0128050465987,-344.2515250008157,5107.030935629808
2016-11-19,3050.2353828850437,466.786079099225,5570.717130393541
2016-11-20,2827.333587150726,192.36237050733027,5524.659456180847
2016-11-21,2725.025715557662,43.10384958503061,5186.277765697113
2016-11-22,2954.8769771427,599.4708820945706,5644.538592494038
2016-11-23,2363.8026558425845,-224.27543512740763,4972.302649450647
2016-11-24,1636.333178352329,-879.1682545473009,4088.6962870209904
2016-11-25,2197.3638924467227,-443.14971525299165,4692.874845977111
2016-11-26,2889.1368419719743,266.2393796049938,5439.700585084072
2016-11-27,2659.1846610175717,-50.555060458270994,5130.365565197076
2016-11-28,2554.7000248026316,-50.25742352043908,5196.190501964725
2016-11-29,2787.716799848407,258.20000700026554,5374.83728309403
2016-11-30,2200.777302963763,-397.24791603075766,4703.622041900815
2016-12-01,1480.3268625183582,-1172.0079768250398,4078.794260079892
2016-12-02,2055.6531557605667,-668.7711988776243,4676.302885618818
2016-12-03,2764.7670387878984,147.08100260337858,5400.442546870451
2016-12-04,2550.3997898243574,-29.715210907161936,4974.921720010522
2016-12-05,2462.7090285248887,-301.8829360774539,4998.505940439429
2016-12-06,2713.897274664036,566.3769168924692,5061.902573997927
2016-12-07,2141.038362937018,-413.0485072366947,4779.3312136912255
2016-12-08,1432.4621226363095,-1228.982148220751,4083.3424945221514
2016-12-09,2023.1142801289661,-577.1769410331201,4636.451672084179
2016-12-10,2745.110748674381,148.03342443539648,5183.494946614325
2016-12-11,2536.066058963357,-233.5747915725217,5241.532486484743
2016-12-12,2450.3519867855384,-92.6931628446347,4885.398592677777
2016-12-13,2700.715170584316,257.2137611311929,5410.9744524872
2016-12-14,2118.7210451746937,-420.4022638941339,4747.378185204799
2016-12-15,1395.6157189959763,-1288.7940513484975,3972.2170687836747
2016-12-16,1972.723010239242,-681.2113722302896,4592.254471597832
2016-12-17,2677.0125514067145,68.09718153709021,5183.361520008544
2016-12-18,2441.570678481413,-94.94106935216774,4863.120777494171
2016-12-19,2325.8382265803366,-336.66456458291924,4957.321589705688
2016-12-20,2543.986760341624,-263.7151664820679,5028.743596283765
2016-12-21,1922.958454885054,-685.583660122551,4441.9490944277495
2016-12-22,1157.783055641631,-1451.8628307563126,3695.0498060908126
2016-12-23,1696.9899372656819,-875.3304889033461,4222.921432199186
2016-12-24,2363.1684750380455,-267.3789445911008,4895.846515834181
2016-12-25,2085.5609634197426,-387.6189641740086,4652.445872293043
2016-12-26,1929.2608073164035,-758.9316245916674,4576.573723399901
2016-12-27,2110.330756132275,-483.35883419728464,4719.581131317429
2016-12-28,1451.4247466408615,-1023.5109239776253,4042.738481573098
2016-12-29,651.5489861753816,-1916.4573942312816,3250.4387218006163
2016-12-30,1166.481433410793,-1483.0901854716235,3743.492867411384
2016-12-31,1814.320446431712,-583.6811370640218,4491.398329942867
2017-01-01,1520.1995157707079,-1162.6373545532306,4028.5824394032147
2017-01-02,1354.4494827515757,-1082.9581999445275,3966.7572662613748
2017-01-03,1534.4662289833313,-1124.8487289903007,3832.627196946233
2017-01-04,877.9256293942735,-1829.4001843852045,3515.958031293798
2017-01-05,87.00338324452756,-2366.025820696545,2818.4302421642446
2017-01-06,623.8197051631995,-1904.9830212564566,3260.1551371035625
2017-01-07,1300.9968043398487,-1502.591517294993,3834.0158258704178
2017-01-08,1038.5182782923969,-1475.5494904782825,3682.394600329506
2017-01-09,910.8799565503186,-1519.9337001714666,3747.9774285085973
2017-01-10,1135.7328037751872,-1394.3965488883196,3821.392725821727
2017-01-11,524.7172710055704,-1904.3203665916158,3149.0014760868894
2017-01-12,-217.83195985149328,-2818.2112300325202,2315.6358430430078
2017-01-13,375.6093106267836,-2054.523048840414,3105.585981711655
2017-01-14,1111.345067849312,-1409.5154502901257,3702.1993406604615
2017-01-15,903.4850497965039,-1671.1945761706606,3416.2438422094992
2017-01-16,830.103507209443,-1627.944288999719,3335.586460627388
2017-01-17,1108.673475186809,-1402.941765211673,3623.104713900701
2017-01-18,544.5330990497827,-2111.6298263654508,3087.9359754605034
2017-01-19,-155.91726271033212,-2611.77680760029,2335.3459563542892
2017-01-20,480.3486377454169,-2028.1182829361528,3126.5026398198797
2017-01-21,1253.5861084791575,-1291.0743914491238,3969.7200785914115
2017-01-22,1072.442128799465,-1635.8077244481365,3588.572927591757
2017-01-23,1019.1966588389171,-1617.4924872418758,3420.6686121325592
2017-01-24,1311.919007388729,-1566.5186791531235,3862.4238190874935
2017-01-25,750.4867577694088,-1677.5960544718625,3301.870889369437
2017-01-26,44.40681336156545,-2509.4603034440356,2547.7331395813762
2017-01-27,673.3918375537327,-2051.4852839198725,3493.913998031413
2017-01-28,1432.756075058883,-1163.2924204085066,4060.543544839806
2017-01-29,1226.8706465154316,-1277.5037872052949,3766.5015099423717
2017-01-30,1143.4858954285428,-1581.719963703108,3789.4215317186295
2017-01-31,1402.4739176462815,-1103.3326505193447,3926.8170590246027
2017-02-01,799.4041050866202,-1872.467758375535,3290.2551959777184
2017-02-02,47.98750838247889,-2693.02056655977,2632.8244288347037
2017-02-03,635.597265738371,-1885.2499895380415,3342.311635046425
2017-02-04,1353.4626445849997,-1145.5190858930785,4063.220743337191
2017-02-05,1102.3871649514733,-1609.016380716021,3568.9056041105327
2017-02-06,976.1341061196388,-1603.5421634919262,3470.2993940823003
2017-02-07,1196.7412367225531,-1212.4604833344104,3841.9024368184914
2017-02-08,555.6432929661901,-2079.7163506489605,3033.760784165489
2017-02-09,-229.26549168167858,-2735.5738689195277,2582.7138115481225
2017-02-10,336.83255771995067,-2181.3504321434666,2845.147039084813
2017-02-11,1040.6750495041456,-1600.515090653795,3628.211046124687
2017-02-12,778.9093205856591,-1614.6114795801434,3523.3161470742525
2017-02-13,650.5543533714717,-1802.8912905733532,3311.789562952916
2017-02-14,878.9050486296996,-1732.1140875683427,3599.7439548956454
2017-02-15,250.22265360707257,-2272.146869568772,2726.283715053035
2017-02-16,-514.560362859148,-2944.682650048756,2002.1363049051495
2017-02-17,85.59390115927108,-2489.9622191959443,2672.3855960734586
2017-02-18,831.656394843437,-1745.699164132847,3255.456376748959
2017-02-19,614.822472328162,-1991.894429157114,3041.5536361842856
2017-02-20,538.0805982993699,-1890.3551633273012,2900.8812776121717
2017-02-21,824.7362873000955,-1762.4612190738346,3648.2054246728044
2017-02-22,254.6996157837992,-2334.085076692214,2664.7421568169775
2017-02-23,-449.1401218161752,-3073.551288211385,2117.7786226237677
2017-02-24,219.51513794133348,-2511.206307553366,2909.7605773682913
2017-02-25,1035.0530686528468,-1600.0853418373902,3569.1496626613944
2017-02-26,882.5624833670075,-1783.045485261051,3315.0329408230014
2017-02-27,868.5235029309589,-1745.585398435376,3397.6726093895813
2017-02-28,1215.9615613990295,-1372.6646561623063,3839.3403965340576
2017-03-01,698.3378958130567,-1805.274713815203,3273.235387808498
2017-03-02,40.595253136418386,-2463.6252303574365,2549.5420832907157
2017-03-03,754.5794246093122,-1750.0352336569083,3229.9951656214603
2017-03-04,1608.5654447504653,-947.8725143115007,4179.504065421611
2017-03-05,1482.1771350058978,-1139.7476265942246,4139.873724571489
2017-03-06,1486.2254632507397,-1182.2019916788488,3966.8048747335456
2017-03-07,1844.3650185259808,-883.9168491287386,4209.064426233356
2017-03-08,1324.5763161306832,-1346.780276736856,3942.912909717783
2017-03-09,654.9950476074041,-2031.43994592241,3311.0062025288794
2017-03-10,1354.4120959506722,-1309.1901417290533,3977.3767795197755
2017-03-11,2186.118643358713,-514.4681924774112,4985.100766095489
2017-03-12,2025.2869889032936,-549.8663189497578,4602.2432049474355
2017-03-13,1988.3485504038856,-571.8945056261151,4539.050486028406
2017-03-14,2300.853204383502,-351.84571586411255,4968.578706462682
2017-03-15,1726.2037382266028,-890.9245847968822,4338.724543935913
2017-03-16,996.843030308134,-1736.3343758572123,3534.7153377166087
2017-03-17,1639.4619103405507,-818.8921769126616,4467.622419740443
2017-03-18,2412.9304560736537,-77.52484941834867,4995.193443353267
2017-03-19,2188.522801046427,-511.3255290513291,4684.781883408974
2017-03-20,2088.7901606474406,-558.7406060010829,4507.615174546334
2017-03-21,2341.3673729344873,-111.98497850156035,4978.230072507898
2017-03-22,1705.1464130927325,-913.5133520015285,4373.7690613199575
2017-03-23,916.7775513061366,-1535.144777355454,3505.6778742868873
2017-03-24,1510.5915143103375,-987.5242854678223,3902.63175182172
2017-03-25,2240.627170771009,-311.88958671512256,4786.249030562388
2017-03-26,1973.7139444963832,-531.706258233941,4501.088885706291
2017-03-27,1837.856485620578,-613.5289821738319,4336.895912127343
2017-03-28,2062.0075587656243,-522.9669705129782,4503.886433965145
2017-03-29,1399.701755333503,-1341.502233154065,3925.588653971106
2017-03-30,590.8931758266531,-2164.5870359617934,3321.9768822390483
2017-03-31,1176.615246830718,-1233.5544306423064,3808.394214801922
2017-04-01,1905.128343947312,-633.3609082042583,4510.341569135671
2017-04-02,1637.8829479758565,-1013.5473797804871,4185.755048737733
2017-04-03,1507.4381041676913,-1162.4925612119753,4119.459342391834
2017-04-04,1743.2212609441124,-786.7134451446244,4436.4812839996985
2017-04-05,1092.6407498679391,-1496.1764268429142,3631.8615515554798
2017-04-06,298.2760992443375,-2343.234974541938,2979.4452880515664
2017-04-07,907.2887948910633,-1513.0717000374557,3653.067086486358
2017-04-08,1661.7000373863439,-848.0131376544541,4262.5857777510855
2017-04-09,1417.2415613239878,-1013.177413937022,3952.4891020714676
2017-04-10,1310.8114325935378,-1310.8082170533373,3865.929977487496
2017-04-11,1572.2210159521153,-1149.5274329636559,3931.958643026908
2017-04-12,942.7831184318867,-1529.7441474529005,3437.9529396817106
2017-04-13,167.8487226728224,-2372.575651953293,2800.917088947024
2017-04-14,800.9596277300151,-1919.5924323141448,3191.384282952862
2017-04-15,1578.244750878953,-979.2433354219849,4069.9913407098365
2017-04-16,1350.1448814406288,-1225.8959970357125,3815.4420092264145
2017-04-17,1258.39038488855,-1279.464189497351,3764.244088634261
2017-04-18,1533.7186376593738,-1114.551410015219,4212.970525943823
